tweet_id,sentiment,content
1963353114,sadness,Last day of work. Taking myself off of all these shared googledocs... actually kinda getting to me
1963353195,neutral,Now I have no Sky until Monday
1963354512,neutral,@darrkwillow sayid could be dead.
1963355026,neutral,@dhsmith I'm not comfortable with this announcement.
1963363246,sadness,@LiveFreeT  awww that's sad...
1963363523,sadness,@CrypticIrnAngel Sad  nothing.
1963363911,happiness,i love the dreambears!.. i want a gay best friend!
1963364396,sadness,"im very tired,bored and sad.what a great evening!"
1963364416,sadness,would love to say TGIF but working at 6am tomorrow
1963364867,sadness,mad traffic
1963367009,sadness,is working until 11 tonight  http://plurk.com/p/x2kbv
1963368091,neutral,Went to sleep and there is a power cut in Noida  Power back up not working too
1963368961,happiness,wants to go to walmart. but won't go alone
1963369680,neutral,@RhChestnut .. Guess ol' Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn't get hugged
1963369833,neutral,"@lisamh77 Concord &amp; Irvine, CA only. That's it for '09."
1963370009,sadness,But i dont mind the long line when theres a super cutie in front of me. Too bad he's wearing a gay bracelet with a girls name on it
1963371041,sadness,Loved the sun today. Did not love a black suit and black top plus 6 trains/tubes to get to my meeting and back  Need to shop for summer
1963371191,sadness,Dane Cook is at the sports arena tonight. Wish I had tickets
1963371374,sadness,What the fuck!? It's only 20:35!!? Oh my GOD! My internal clock really IS fucked up. Nooooo.
1963371778,neutral,I'm at work and I'm still sick and I'm really pissed off about Sunday!!!
1963372264,neutral,Waiting for Raimi's new horror flick Drag Me To Hell. I'm really excited for this! Too bad it's not in #amcmain in KC
1963372420,sadness,I'm gonna cry    I went bad at my History test ! I really hate History  !
1963372712,happiness,"@davidjosman, a 74 is not &quot;quite alright&quot;!  on the plus side, I ate cinnamin toast crunch for breakfast, and am now eating strawberries."
1963373195,neutral,Daughter has a 45 min orthodontist appt and I forgot my ebook reader
1963373302,sadness,"Beta 5 of 3.0 expired today, back on 2.2.1 until the public release. I miss it already"
1963373312,happiness,"Only two weeks left at my middle school gig.   Full-time work over the summer, but Teaching Credential begins at the end of August!"
1963373647,sadness,So Chicago is pretty much sold out of tshirts now
1963373748,sadness,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD."
1963374233,sadness,really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.
1963374351,neutral,@dash_cunning I gotta go to my cousin's grad party
1963374353,sadness,"I miss my Nipissing pitas  Good thing we've got a Euphoria in Barrie, 'cause I would never survive summer without my pitas AND smoothies!!"
1963374478,neutral,Why do so many ppl on 12 mile have ashy elbows???
1963374922,neutral,@jsaladino why you come down in sept? that's when i start school
1963383772,neutral,Oh why do I keep stumbling about deathfic WITHOUT WARNINGS. do not want
1963385226,neutral,dude I have 2 more hours  and I'm all done with my work
1963385525,sadness,"omg! taylor and selena broke up  sooo sad, aw i think i actually like selena now. poor gal."
1963385543,neutral,"@drsketchyphilly alas, I am moving   (like where i'm moving too, but the actual moving, ugh) wish I could go too!"
1963385889,sadness,friend got mugged this morning
1963386797,sadness,family comes. probably won't be on this weekend
1963387530,sadness,@billiemcfly she said no not to nite  x
1963387764,neutral,been driving for 3 hours...very carsick
1963387908,happiness,And it stopped raining.  Fuckingtastic! )
1963389043,neutral,@Bob121378 everything okay?
1963390450,neutral,@AnAmusedFrog you know the .nds torrent file for it? and i am guessing u have gh:mettallica? christine brought it today for the ps3
1963391215,neutral,Just finished lunch...Subway Eat Fresh.......now gotta go back to work
1963391879,neutral,"@MissLordy If u don't win u can always roll on my pass lol, I don't have anyone to take"
1963392901,neutral,4 days of a whole lot of nothing...
1963393116,sadness,House Hunting was a PAIN! House Shifting is a SUPER PAIN!! Packing never seems to end  I can't even Imagine Unpacking :-P
1963393605,sadness,Another Friday night in. Man being skint is rubbish.
1963393747,neutral,i have perused the #fieldnotes website and it is good.  too bad i must return to work
1963393799,sadness,"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything"
1963393937,happiness,@stereophonics http://twitpic.com/6714p - I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna m ...
1963394955,sadness,"God, I'll miss my bf so fuckin' much!  It's only 2 months now *snï¿½ff*"
1963395142,sadness,I knew Listening to Miley cyrus In The morning was a bad idea!
1963395345,sadness,omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together
1963396447,sadness,"@zacofficial  i don't have twitter on my phone, it's sad"
1963397116,neutral,I want someone to come over so i can take pictures but no one can
1963397404,neutral,@itssmarieeee haha i see im so bored rite now.. it seems like everyone is headin to vegas this weekend
1963397621,sadness,Awww my daddy! Got in a car accident! Pray for him! He's shook'n up a lil!
1963397765,neutral,I gave up on tumblr because the API isn't pointing to the private account
1963397839,sadness,Just found out one of my coworkers that I actually like is leaving.
1963406801,neutral,"I got to feel the belly, but not the baby."
1963407162,sadness,"i wish i was outside  thats the only thing thats gonna kill me about work all day, everyday during the summer."
1963407563,sadness,it was actually so hot today ..the sun has got his hat on . every one has got a tan except me
1963407883,neutral,Hey u forgot me!
1963407908,sadness,@Avas_Writer aww no which one?
1963407992,neutral,@SQLSarg sorry about that
1963408013,sadness,@mileycyrus sorryyy milerz that i can't vote i would love to vote but it doesn't works i'm sad  and very frustraded  :@ :@ --__--
1963409649,neutral,"Have to leave to meet @boriori now. I'm looking forward to seeing him, but I'm so not done what I wanted to. Boo-urns. Wish I was @ work."
1963410413,sadness,I wont be taking my test until 06/27/09
1963410429,neutral,@TRcatanese tx me i have a new fone and i dont have anyones numbers
1963411064,sadness,@glennbeck My husband is loosing his GOVERMENT job due to downsizing-he is looking for a new job but can't find one in our small town
1963411639,neutral,i wish i was at the beach already
1963411838,neutral,Headache
1963412576,neutral,@Puddynface2 Don't know yet  Lemme know if you come up with something though.
1963412784,neutral,@Frankmans: and this year I have summer school.
1963412868,sadness,"@sky14kemea Yea, us 3 and Max @jenrolton Poor Trivun"
1963412967,sadness,Gonna miss my gurl while shes on her honeymoon
1963413939,sadness,Have somebody installed vCenter Server 4 on Windows 2008 x64 w SP2?  SP2 is not in the compability matrix
1963414080,neutral,"looking for my dog, she escaped"
1963414319,sadness,So hyped about E3. I wish I could go...
1963415145,neutral,@roboreese Hulu no work in Canada
1963415485,sadness,"ouuuuuuuuuchhhhhhhh, still hurting from the Barca spanking"
1963415532,neutral,Is Google Maps not working for anyone else?
1963415915,sadness,@latinamarie She's the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts
1963416496,neutral,God i'm so sleepy today I can barely focus
1963416833,sadness,"@BoHeMyth: Very interested. However, low carbs for the next month means no beer for me"
1963417618,happiness,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon."
1963418007,sadness,fun times. just broke my usb stick.. like literally broke it..
1963419502,sadness,i neeeeed plans. no one can hang out tomorrow. booo.
1963419699,neutral,"@SteamPowered damn, so many good deals...you guys have a conspiracy to steal all my money"
1963420529,sadness,god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn
1963420721,sadness,haha aww ok now back to bionomial expansion  ugh! joy
1963421335,sadness,@Jennifalconer would like to swap...i'm sitting with 3 grumpies
1963421835,sadness,"@Kellz95 is making cupcakes and says i can't have any  kelli, you're a bad sister."
1963422497,neutral,@scifisamurai selfupdate and clean ruby fixed that part but now its failing on rb-rubygems
1963422656,neutral,i hate parents
1963423362,sadness,Nice days like this make me miss Alki
1963423737,sadness,@Kenzonian Yes I do! And I'm still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space.
1963424570,sadness,mom just woke me u[p and i am so mad i was dreaming about  shoes  she whants me to go to the river it is so stupid
1963424592,sadness,@brran1 Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now
1963424977,neutral,didn't know the statue in the Venetian was a real man and screamed so loud everyone laughed
1963425413,sadness,I hate car places  &lt;Jx&gt;
1963425781,neutral,"@LizzieGrubman have a great time in the Hamptons. Hope it's for some relaxation, not for work"
1963426545,neutral,"@Imagelimited http://79.170.44.101/buma.ro/ temporary address not working either, m8. They must have done something to the domain"
1963426560,sadness,@Just_Cal Work or...(hehe mind in the gutter)! I'm sittin here doin this student loan thing.
1963427726,neutral,@famouslyalone Me too!    need some tour dates stat!
1963427988,neutral,@Thorney88 oh and i feel for you getting up at such an unearthly hour
1963451795,neutral,@allahpundit never a relaxing weekend for the allahpundit
1963452372,sadness,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent"
1963452766,sadness,@tmg25 i tried to help
1963452930,neutral,still on the train goin 2 the southside!
1963454052,sadness,soo sick. i hate my life
1963454728,sadness,@omgamandanicole i dedicated that song to my VW when i sold it
1963455027,sadness,Well - looks like Hurdle is out.
1963455101,sadness,"unopened pack of goat cheese starin me in the face. starving, din not til 6"
1963455198,neutral,trying to plan a huge birthday party by myself
1963457379,sadness,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.
1963459302,happiness,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
1963459320,neutral,Shoe shopping but out of luck. They don't have a size 5 in anything I want!
1963459762,sadness,Friday Night and working
1963459933,sadness,@nkeathley tried to join the chat but the site would not let me sign in
1963461201,sadness,Just lost Internet.  And I was in a raid for 25 OS.
1963461931,neutral,@Nichola_Abdo it was
1963462566,neutral,"May have to work Saturday   I want to just rewrite it properly over the weekend, but bosses may say just get it working now."
1963462651,sadness,Comp. Mental Health wouldn't take me. Samuel Rogers center in the city gave me appt. On June 8th. I have 2 days worth of pills left  &lt; ...
1963462813,neutral,@AboutVetMed
1963463639,neutral,@mj12982  &quot;Bandwidth Limit Exceeded&quot; on your website
1963463640,sadness,"@KiwiiKink was it for the vma's? i guess so.. also wanna go to london in june for demi lovato concert, but no one's going with me"
1963464350,sadness,"is having a profitable day!  Looking forward to Sunday...gonna be a great day -- sad, too, because it's the 5th graders last day!"
1963464620,sadness,@Kelly_StrayCat I sorry!!  Me no like when people I like don't feel well. Your tummy?
1963464749,neutral,@rdmagnum guess Ill drive it back nine hours
